order_code,order_no,order_id,brand_name,series_name,plate_no,vin,guidance_price,prepaid_rate,finish_time,age,sex,mile_day_avg_afterpick,mile_sum_afterpick,cn_accident,sum_fixed_amount,installment,break_days_sum,break_count,proportion,illegal_sum,illegal_solve_times,is_return,score
510510069223,6869047016489984,187527,Jeep,自由光,宁A939X5,LWVCAE789HA159794,21980000,12.0,2018-07-04 15:35:19,29.0,1.0,37.95472907488986,17231.447,0.0,0.0,309800.0,0.0,0.0,1.0,9.0,7.0,0,723.077
510712339066,6869054705338368,187537,日产,LANNIA 蓝鸟,闽AD7X26,LGBH72E03HY117810,12390000,10.0,2018-07-27 10:05:00,37.0,0.0,26.341754060324828,11353.296,1.0,0.0,249800.0,0.0,0.0,1.0,3.0,3.0,1,722.952
516915027130,6869075485488128,187566,别克,英朗,粤S0G1A6,LSGKE54H6HW312246,12690000,10.0,2018-08-09 10:13:43,37.0,1.0,40.40685406698565,16890.065,0.0,0.0,179800.0,0.0,0.0,1.0,5.0,5.0,1,728.288
517539100265,6869079586113536,187573,马自达,阿特兹,桂AV615K,LFPM5ACP9H1A53208,19980000,10.0,2018-07-17 08:25:05,28.0,1.0,29.878562358276643,13176.446000000002,3.0,0.0,459800.0,5.0,4.0,1.0,6.0,6.0,0,698.5830000000001
510190902603,6869088125121536,187587,荣威,荣威360,浙G87P58,LSJA16E32HG070785,8590000,10.0,2018-07-16 18:29:26,23.0,1.0,18.739407239819,8282.818000000001,1.0,0.0,189800.0,4.0,3.0,1.0,1.0,1.0,0,688.6139999999999
512131095617,6869094500303872,187596,马自达,马自达CX-4,浙B9H8B8,LFPM4APE0H1A61869,15280000,10.0,2018-08-16 15:36:26,29.0,0.0,32.94584428223844,13540.742,0.0,0.0,349800.0,0.0,0.0,1.0,2.0,2.0,0,695.168
510610069213,6869114977645568,187619,别克,昂科拉,闽DF0V92,LSGJB84J4HY106033,14990000,10.0,2018-07-23 13:59:51,27.0,1.0,45.98402758620689,20003.052,0.0,0.0,199800.0,1.0,1.0,1.0,17.0,17.0,0,712.0010000000001
511762645390,6869124169298944,187635,别克,英朗,闽AA155Z,LSGKE54H3HW311474,12690000,14.0,2018-07-29 11:48:46,35.0,1.0,25.60593006993007,10984.944,0.0,0.0,139800.0,1.0,1.0,1.0,0.0,0.0,0,670.6139999999999
510536712693,6869193667998720,187718,Jeep,自由光,浙B3F2K7,LWVCAF781HA158595,23579900,10.0,2018-07-30 14:07:39,36.0,1.0,77.78199065420561,33290.692,0.0,0.0,369800.0,0.0,0.0,1.0,13.0,13.0,0,719.5219999999999
518039100269,6869225434351616,187756,本田,雅阁,黑AQ18W2,LHGCR6617H8065792,23980000,14.0,2018-07-13 13:11:09,26.0,1.0,45.832703370786525,20395.553,1.0,590000.0,319800.0,1.0,1.0,1.0,15.0,15.0,0,705.135
512619320098,6869249142780928,187779,本田,雅阁,蒙B52S61,LHGCR6615H8070571,23980000,14.0,2018-07-26 12:03:01,30.0,1.0,76.37907175925926,32995.759,3.0,348600.0,319800.0,0.0,0.0,1.0,11.0,11.0,0,673.9630000000001
510885012693,6869282571416576,187816,Jeep,自由光,粤T8889V,LWVCAF788HA149179,23579900,10.0,2018-07-01 11:54:04,37.0,0.0,48.10434573304158,21983.686,1.0,0.0,369800.0,0.0,0.0,1.0,1.0,1.0,1,
512259301761,6869346958767104,187897,标致,标致2008,浙E6Q775,LDC671T34H3769107,11820000,12.0,2018-07-14 09:14:45,39.0,1.0,85.83802927927928,38112.085,0.0,0.0,159800.0,0.0,0.0,1.0,0.0,0.0,0,708.7489999999999
516910329130,6869358003848192,187899,日产,西玛,粤S3A3N3,LGBS1DE02HR003763,24980000,10.0,2018-07-17 15:30:21,30.0,1.0,51.482630385487525,22703.84,3.0,2625000.0,399800.0,2.0,2.0,1.0,3.0,2.0,0,668.387
578531969240,6869618429883392,188034,菲亚特,菲翔,川A78M2T,LWVAB2564HA174241,12880000,10.0,2018-07-07 11:17:28,27.0,1.0,46.78162084257206,21098.511000000002,0.0,0.0,199800.0,0.0,0.0,1.0,3.0,3.0,0,709.6
511042531968,6869738261055488,188088,标致,标致2008,浙G92G55,LDC671T31H3768514,11820000,14.0,2018-07-05 10:09:25,29.0,1.0,18.19723841059602,8243.349,0.0,0.0,139800.0,0.0,0.0,1.0,4.0,4.0,0,712.5889999999999
512133094670,6869926178157568,188153,本田,雅阁,云A3U3F7,LHGCR6619H8055734,23980000,10.0,2018-07-12 16:27:27,36.0,0.0,48.394015695067274,21583.731,0.0,0.0,399800.0,26.0,3.0,1.0,18.0,18.0,1,677.373
518112329065,6871125119370240,188216,本田,雅阁,宁A759W8,LHGCR6618H8057104,23980000,10.0,2018-06-30 12:20:50,31.0,1.0,69.97096069868995,32046.7,0.0,0.0,399800.0,0.0,0.0,1.0,3.0,3.0,0,707.703
511462662790,6871180696520704,188247,福特,福睿斯,苏A93FG7,LVSHFFAL8HS318562,10780000,10.0,2018-07-29 10:38:09,25.0,1.0,27.97197435897436,11999.976999999999,2.0,0.0,169800.0,2.0,2.0,1.0,3.0,3.0,0,670.202
516911822230,6871190445061120,188263,本田,雅阁,辽A9KP19,LHGCR1626H8069697,17980000,10.0,2018-07-20 11:19:52,49.0,1.0,54.414383561643845,23833.5,0.0,0.0,339800.0,0.0,0.0,1.0,0.0,0.0,0,687.154
512621886390,6871223284986880,188286,日产,轩逸,晋AZ798S,LGBH12E00HY525344,10980000,10.0,2018-07-16 13:44:53,29.0,0.0,14.816463800904977,6548.8769999999995,0.0,0.0,179800.0,1.0,1.0,1.0,4.0,4.0,0,709.665
578112349063,6871231982569472,188292,路虎,发现神行,浙B7E0N9,L2CCA2BG5HG365637,46800000,10.0,2018-07-19 14:43:43,26.0,1.0,77.74261503416855,34129.008,3.0,0.0,699800.0,1.0,1.0,1.0,0.0,0.0,0,702.4060000000001
510339622151,6871257866830848,188306,别克,英朗,苏C8P017,LSGKE54H4HW311810,12690000,12.0,2018-07-27 12:29:26,36.0,0.0,28.02569837587007,12079.076000000001,0.0,0.0,159800.0,2.0,2.0,1.0,1.0,1.0,0,671.285
518931967220,6871314600162304,188345,日产,轩逸,粤SF339T,LGBH12E02HY525314,10980000,12.0,2018-07-22 14:38:47,27.0,1.0,42.98666513761468,18742.186,1.0,105000.0,159800.0,0.0,0.0,1.0,9.0,6.0,0,679.7589999999999
518212359061,6871323806860288,188360,大众,速腾,宁A917Z9,LFV2A21K2H4125306,15080000,10.0,2018-08-03 14:45:51,32.0,0.0,72.9064174528302,30912.321,0.0,0.0,299800.0,0.0,0.0,1.0,17.0,6.0,0,725.421
519336012188,6871390759515136,188439,起亚,起亚K5,豫A0DF03,LJDUAA22XH0048389,18079900,10.0,2018-07-10 16:25:51,30.0,1.0,39.05739910313901,17419.6,1.0,0.0,229800.0,25.0,6.0,0.83,4.0,3.0,1,643.011
511562383690,6871391889617920,188442,马自达,阿特兹,粤EFP704,LFPM4ACP5H1A55590,18980000,10.0,2018-07-30 17:56:13,33.0,0.0,26.949369158878504,11534.33,3.0,578800.0,429800.0,3.0,3.0,1.0,7.0,7.0,0,688.793
511862655190,6871432477475840,188495,标致,标致2008,湘A0T63F,LDC671T39H3770866,11820000,12.0,2018-07-29 14:38:00,29.0,1.0,50.49893706293707,21664.043999999998,0.0,0.0,159800.0,0.0,0.0,1.0,7.0,7.0,0,712.053
516914324230,6871434560205824,188501,Jeep,自由光,湘A9T52R,LWVCAE78XHA159772,21980000,16.0,2018-07-06 15:02:12,27.0,1.0,27.35182743362832,12363.026000000002,3.0,1111950.0,229800.0,0.0,0.0,1.0,4.0,4.0,0,679.684
519366012428,6871459464119296,188557,标致,标致3008,辽A986CK,LDCT81244H1022659,18470000,10.0,2018-07-19 18:59:57,37.0,0.0,32.60708200455581,14314.508999999998,0.0,0.0,199800.0,0.0,0.0,1.0,8.0,8.0,1,720.298
513412399060,6871460999464960,188559,福特,福睿斯,辽B5QF50,LVSHFFAL8HS318383,10780000,10.0,2018-07-23 13:20:40,41.0,0.0,38.727793103448285,16846.59,2.0,0.0,169800.0,2.0,2.0,1.0,27.0,0.0,0,751.227
515616320395,6871483023029248,188586,荣威,荣威360,皖AB8A12,LSJA16E36HG091056,8590000,10.0,2018-07-30 11:53:44,28.0,0.0,44.12139719626168,18883.958,4.0,990000.0,189800.0,0.0,0.0,1.0,0.0,0.0,0,724.916
517239130265,6871483197097984,188587,日产,逍客,粤TC910U,LGBL4LE09HD004105,14980000,10.0,2018-08-18 11:10:19,53.0,1.0,6.865525672371638,2808.0,0.0,0.0,259800.0,0.0,0.0,1.0,0.0,0.0,0,725.5
516919320130,6871536163030016,188614,标致,标致301,粤ETP157,LDC633T43H3037180,9670000,10.0,2018-08-08 13:17:25,28.0,1.0,38.97449164677804,16330.312,1.0,0.0,199800.0,2.0,2.0,1.0,3.0,3.0,0,724.916
513912339061,6871589519127552,188665,标致,标致408,粤EBA690,LDC973Y43H2018970,14970000,10.0,2018-07-12 14:31:03,30.0,0.0,37.66784080717489,16799.857,0.0,0.0,289800.0,0.0,0.0,1.0,11.0,11.0,0,732.688
517610320399,6871594214164480,188670,大众,迈腾,湘AK114M,LFV3A23C0G3087024,21280000,10.0,2018-07-14 10:17:16,29.0,1.0,54.51456629213483,24258.982000000004,1.0,0.0,339660.0,2.0,2.0,1.0,0.0,0.0,0,698.971
513712309066,6871639901243392,188699,福特,福克斯,渝D886C1,LVSHCAAN8HR014474,14180000,10.0,2018-07-27 10:58:18,30.0,0.0,31.78793271461717,13700.598999999998,0.0,0.0,199800.0,0.0,0.0,1.0,2.0,2.0,1,731.4069999999999
510100932663,6871642262963200,188703,标致,标致2008,黑AQ37C2,LDC671T31H3776239,11820000,10.0,2018-07-31 09:01:19,34.0,0.0,20.039344262295078,8556.8,2.0,1960600.0,179800.0,0.0,0.0,1.0,7.0,7.0,0,740.8839999999999
512062731963,6871657518007296,188718,福特,福睿斯,云A290ER,LVSHFFAL4HS295457,10780000,14.0,2018-07-21 19:10:48,37.0,1.0,65.92078260869566,28807.382,1.0,0.0,139800.0,0.0,0.0,1.0,10.0,10.0,0,722.3919999999999
514615320397,6871669329163264,188731,日产,天籁,粤EBX951,LGBF5AE02HR276867,17880000,10.0,2018-08-06 12:18:43,23.0,1.0,61.15563182897861,25746.521,2.0,415000.0,299800.0,1.0,1.0,1.0,6.0,4.0,0,707.485
513300069312,6871680911078400,188741,斯柯达,野帝,桂AL302K,LSVXJ45L4H2014020,14980000,10.0,2018-07-12 16:37:50,44.0,0.0,10.41566591928251,4645.387,0.0,0.0,169800.0,0.0,0.0,1.0,0.0,0.0,1,742.337
512130902652,6871716107809792,188773,荣威,荣威360,苏EB5A36,LSJA16E38HG092838,8590000,10.0,2018-08-02 11:07:51,25.0,1.0,33.70598352941176,14325.043,0.0,0.0,189800.0,1.0,1.0,1.0,4.0,4.0,1,711.688
511273923600,6871717310559232,188774,斯柯达,野帝,粤S9R1X9,LSVXJ45L0H2014015,14980000,10.0,2018-07-22 17:05:09,31.0,0.0,45.4174747706422,19802.019,3.0,460000.0,169800.0,2.0,2.0,1.0,6.0,6.0,1,714.9119999999999
512219626990,6871722383111168,188784,标致,标致301,桂AJ359D,LDC633T4XH3037208,9670000,18.0,2018-08-02 13:28:57,35.0,1.0,55.0092611764706,23378.936,0.0,0.0,139800.0,0.0,0.0,1.0,3.0,3.0,0,709.529
573279500361,6871785176598528,188848,斯柯达,明锐,粤S3W1V9,LSVAF45E2HN042891,13690000,10.0,2018-07-28 16:14:50,40.0,1.0,43.007267441860456,18493.125,0.0,0.0,179800.0,0.0,0.0,1.0,12.0,12.0,1,707.8989999999999
510680712693,6871830167811072,188900,铃木,锋驭,粤TC602V,LS5A33FE4HB315896,13480000,10.0,2018-07-13 14:55:07,34.0,1.0,15.436591011235954,6869.283,1.0,0.0,199800.0,1.0,1.0,1.0,2.0,2.0,0,749.191
519964210926,6871860944308224,188929,本田,雅阁,浙B7D8W7,LHGCR6615H8065824,23980000,12.0,2018-07-08 10:53:45,44.0,1.0,52.2827,23527.215,1.0,0.0,359800.0,1.0,1.0,1.0,11.0,11.0,0,697.4110000000001
510464712693,6871871166903296,188943,标致,标致3008,鲁B27DT5,LDCT81247H1022414,18470000,14.0,2018-07-27 16:16:32,23.0,1.0,33.34408352668213,14371.3,0.0,0.0,139800.0,0.0,0.0,1.0,11.0,11.0,0,713.242
572839130264,6871883129385984,188957,本田,雅阁,鲁B55GQ9,LHGCR1628H8071628,17980000,10.0,2018-07-21 13:56:27,33.0,1.0,71.99715331807779,31462.756,0.0,0.0,339800.0,1.0,1.0,1.0,10.0,10.0,0,692.466
516610320796,6871889103156224,188967,日产,LANNIA 蓝鸟,闽CG6Z13,LGBH72E07HY117809,12390000,10.0,2018-07-27 11:36:53,23.0,0.0,36.911343387471,15908.788999999999,0.0,0.0,249800.0,0.0,0.0,1.0,4.0,4.0,1,703.316
519376012904,6871908913443840,188993,马自达,马自达CX-4,粤EKP752,LFPM4APP0H1A60674,16980000,10.0,2018-08-23 14:44:45,27.0,0.0,36.102094059405935,14585.246000000001,0.0,0.0,399800.0,0.0,0.0,1.0,1.0,1.0,1,728.692
519376012094,6871947023873024,189025,本田,雅阁,浙G99K62,LHGCR6619H8055393,23980000,10.0,2018-06-28 18:51:22,30.0,0.0,30.501739130434785,14030.8,1.0,362000.0,399800.0,0.0,0.0,1.0,8.0,8.0,1,708.834
516911724130,6871951700591616,189030,Jeep,自由光,湘A7U53F,LWVCAF78XHA149958,23579900,10.0,2018-07-27 20:07:04,30.0,1.0,43.54913457076566,18769.677,0.0,0.0,369800.0,0.0,0.0,1.0,9.0,9.0,0,723.9689999999999
513219205761,6871954680185856,189032,标致,标致3008,云A7R2Y6,LDCT81244H1023696,18470000,10.0,2018-07-11 17:52:32,35.0,0.0,33.94448769574944,15173.186000000002,0.0,0.0,199800.0,0.0,0.0,1.0,0.0,0.0,0,693.924
575339170262,6872028650599424,189128,福特,福睿斯,粤ERP259,LVSHFFAL6HS318382,10780000,10.0,2018-08-08 17:31:51,30.0,1.0,36.098658711217176,15125.338,0.0,0.0,169800.0,0.0,0.0,1.0,0.0,0.0,0,696.727
517331969270,6872056270030848,189151,Jeep,自由光,桂B83097,LWVCAF785HA160849,23579900,10.0,2018-07-29 12:56:18,33.0,1.0,47.23305128205128,20262.979,0.0,0.0,369800.0,1.0,1.0,1.0,0.0,0.0,0,724.0
511110902673,6872135372174336,189231,本田,雅阁,川A23S6N,LHGCR6619H8056656,23980000,10.0,2018-07-01 17:08:46,30.0,1.0,69.96791684901531,31975.338,0.0,0.0,399800.0,12.0,6.0,1.0,13.0,0.0,0,727.084
515412209068,6872141269365760,189233,MINI,MINI CLUBMAN,浙C80Y91,WMWLN310XH2G28243,29500000,10.0,2018-07-13 14:27:43,25.0,1.0,30.349247191011237,13505.415,0.0,0.0,599800.0,5.0,5.0,1.0,14.0,14.0,0,670.403
516912721330,6872153612055552,189241,Jeep,自由光,陕A18HJ6,LWVCAE784HA159654,21980000,14.0,2018-07-17 18:44:49,29.0,0.0,67.45601360544218,29748.102000000003,1.0,2041340.0,269800.0,0.0,0.0,0.92,5.0,5.0,0,699.4810000000001
512122093619,6872168173761536,189260,马自达,马自达CX-4,皖AK7F73,LFPM4APE7H1A53316,15280000,10.0,2018-07-24 11:59:31,32.0,0.0,94.42391013824884,40979.977,0.0,0.0,349800.0,0.0,0.0,1.0,0.0,0.0,0,721.888
517112339065,6872207327917056,189278,日产,LANNIA 蓝鸟,云A232TE,LGBH72E07HY115462,12390000,10.0,2018-07-11 14:23:17,25.0,1.0,37.37752572706936,16707.754,0.0,0.0,249800.0,1.0,1.0,1.0,2.0,2.0,1,697.753
516531969260,6872597781443584,189478,本田,雅阁,豫A32JY5,LHGCR6618H8065803,23980000,10.0,2018-07-12 13:28:14,29.0,0.0,63.633430493273536,28380.51,0.0,0.0,399800.0,79.0,8.0,1.0,14.0,0.0,1,708.1560000000001
513615628960,6872648472458240,189505,本田,雅阁,粤S2G1Y9,LHGCR162XH8071307,17980000,16.0,2018-08-09 13:33:29,28.0,1.0,85.24741866028708,35633.421,0.0,0.0,249800.0,0.0,0.0,1.0,1.0,1.0,0,685.424
517239160262,6872826453035008,189562,大众,速腾,晋AQ395G,LFV2A21K8H4125164,15080000,10.0,2018-07-28 16:20:40,27.0,1.0,56.50271395348837,24296.167,0.0,0.0,299800.0,1.0,1.0,1.0,2.0,2.0,0,697.077
512201069412,6872984578585600,189589,日产,轩逸,粤S6M7W8,LGBH12E02HY525698,10980000,14.0,2018-07-24 14:51:14,27.0,1.0,55.72572119815669,24184.963,0.0,0.0,149800.0,0.0,0.0,1.0,1.0,1.0,0,671.905
516731968250,6873845018363904,189601,斯柯达,野帝,闽DF2T37,LSVXJ45L9H2013963,14980000,10.0,2018-07-10 17:26:09,30.0,0.0,40.17304241071429,17997.523,1.0,0.0,169800.0,0.0,0.0,1.0,13.0,13.0,0,746.563
515619220294,6874091311858688,189678,本田,雅阁,苏E32W3B,LHGCR6614H8056144,23980000,10.0,2018-06-30 11:13:15,24.0,1.0,39.0,17862.0,1.0,0.0,399800.0,0.0,0.0,1.0,4.0,4.0,0,678.19
573092031966,6874102346908672,189693,Jeep,自由侠,浙FQ797B,LWVDA2047HB044194,15880000,10.0,2018-07-19 09:42:57,38.0,1.0,72.46992255125284,31814.296000000002,0.0,0.0,259800.0,0.0,0.0,1.0,2.0,2.0,0,686.382
510639632111,6874150036042752,189729,标致,标致508,鲁B77DP0,LDCB13245H2008873,20470000,16.0,2018-06-28 20:01:16,22.0,1.0,10.48913043478261,4825.0,3.0,1717000.0,109800.0,13.0,8.0,1.0,23.0,23.0,0,716.5169999999999
512879130260,6874166518416384,189747,路虎,揽胜极光,川A3A02N,L2CVA2BG0HG156413,49800000,10.0,2018-08-03 18:21:47,42.0,0.0,31.40705660377359,13316.591999999999,0.0,0.0,699800.0,0.0,0.0,1.0,16.0,16.0,0,695.013
511762275490,6874175987676160,189755,大众,迈腾,粤S6H6L9,LFV3A23C1G3087386,21280000,14.0,2018-08-12 12:20:37,34.0,1.0,21.532574519230767,8957.551,0.0,0.0,269721.0,0.0,0.0,1.0,0.0,0.0,1,703.69
572671368390,6874199526736896,189782,英菲尼迪,英菲尼迪ESQ,苏A88NW9,JNKBF53E1GT252665,18980000,10.0,2018-08-02 09:26:55,30.0,1.0,37.828790588235286,16077.236,0.0,0.0,199800.0,0.0,0.0,1.0,1.0,1.0,0,722.94
518613320692,6874236222507008,189822,Jeep,自由侠,闽DF3R61,LWVDA2048HB044379,15880000,10.0,2018-07-27 15:32:56,36.0,0.0,74.29608584686775,32021.612999999998,2.0,0.0,259800.0,3.0,3.0,1.0,17.0,17.0,0,716.547
510294612693,6874276850206720,189859,日产,骊威,苏A65KF7,LGBK42E01HY036366,9580000,10.0,2018-08-08 16:42:08,36.0,0.0,36.11241050119332,15131.1,0.0,0.0,199800.0,0.0,0.0,1.0,4.0,3.0,1,717.314
515912209063,6874339527459840,189914,荣威,荣威360,苏A78HT2,LSJA16E34HG086020,8590000,10.0,2018-07-22 11:19:11,24.0,1.0,40.76967889908257,17775.58,1.0,523000.0,189800.0,0.0,0.0,1.0,12.0,12.0,1,709.845
510279632201,6874383010235392,189963,日产,LANNIA 蓝鸟,宁AA166E,LGBH72E04HY121736,12390000,10.0,2018-08-08 17:52:14,28.0,1.0,37.060620525059655,15528.4,1.0,185000.0,249800.0,4.0,3.0,1.0,3.0,3.0,0,717.472
514929150260,6874383145300992,189965,福特,福睿斯,桂AW059K,LVSHFFAL4HS319059,10780000,10.0,2018-07-27 11:47:27,31.0,1.0,26.56289327146172,11448.607,0.0,0.0,169800.0,0.0,0.0,1.0,1.0,1.0,0,697.493
511140942612,6874387052430336,189970,大众,速腾,辽B8QA38,LFV2A21K8H4125309,15080000,16.0,2018-08-07 13:53:28,,,,,0.0,0.0,,,,,,,1,
517022521965,6874404098831360,189986,Jeep,自由光,粤S5W6Y6,LWVCAF783HA166049,23579900,10.0,2018-08-06 16:46:39,37.0,0.0,22.68516864608076,9550.456,0.0,0.0,369800.0,0.0,0.0,1.0,1.0,1.0,1,722.1239999999999
519256012385,6874429173040128,190014,大众,速腾,吉A70MN0,LFV2A21K8H4125388,15080000,14.0,2018-08-02 08:24:38,37.0,0.0,0.004705882352941176,2.0,0.0,0.0,249800.0,0.0,0.0,1.0,5.0,5.0,1,714.3760000000001
510072721965,6874569620026368,190135,Jeep,自由光,粤EER061,LWVCAE780HA159411,21980000,16.0,2018-07-28 18:40:32,29.0,1.0,28.073876744186048,12071.767,2.0,312190.0,229800.0,2.0,1.0,1.0,5.0,5.0,0,696.265
515092021965,6874594896447488,190166,福特,福睿斯,闽CH8C32,LVSHFFAL5HS319068,10780000,10.0,2018-07-31 10:42:26,28.0,1.0,31.505281030444962,13452.755,0.0,0.0,169800.0,1.0,1.0,1.0,7.0,7.0,0,690.692
510529150268,6874599422391296,190172,福特,福克斯,闽CG9Q07,LVSHCAAN7HR011209,14180000,10.0,2018-07-14 11:25:41,38.0,1.0,41.782425675675675,18551.397,1.0,685200.0,199800.0,0.0,0.0,1.0,3.0,3.0,1,729.341
512152096613,6874676451772416,190256,本田,雅阁,宁A758Z9,LHGCR6617H8070586,23980000,14.0,2018-07-29 08:52:37,33.0,1.0,36.68694638694639,15738.7,1.0,0.0,319800.0,1.0,1.0,1.0,1.0,1.0,0,726.68
515112269065,6874689601631232,190266,Jeep,自由光,晋AH6212,LWVCAF78XHA158630,23579900,10.0,2018-08-01 13:44:42,30.0,0.0,36.70088497652582,15634.577,0.0,0.0,369800.0,0.0,0.0,1.0,4.0,4.0,0,682.066
519293941760,6874695477654528,190270,福特,福睿斯,粤LF765T,LVSHFFAL0HS318605,10780000,10.0,2018-07-28 15:15:28,31.0,1.0,27.13628139534884,11668.601,0.0,0.0,169800.0,0.0,0.0,1.0,0.0,0.0,0,701.539
510950812692,6874708609894400,190275,菲亚特,菲翔,辽B2QG85,LWVAB2569HA174302,12880000,10.0,2018-07-13 19:07:03,38.0,0.0,69.93560224719101,31121.342999999997,0.0,0.0,199800.0,0.0,0.0,1.0,12.0,12.0,0,692.456
511562255890,6874756330750976,190323,本田,雅阁,粤LT039E,LHGCR1622H8071172,17980000,18.0,2018-07-27 11:36:19,49.0,1.0,33.848605568445485,14588.749,1.0,0.0,219800.0,0.0,0.0,1.0,5.0,5.0,0,715.8760000000001
571925601302,6874769072452608,190336,Jeep,自由光,闽CH2C72,LWVCAF781HA166048,23580000,10.0,2018-07-30 15:18:57,26.0,1.0,45.70081542056075,19559.949,0.0,0.0,369800.0,0.0,0.0,1.0,0.0,0.0,0,656.755
511052821965,6874776354190336,190342,日产,天籁,鄂A23T8L,LGBF5AE0XHR277233,17880000,10.0,2018-07-12 18:56:00,27.0,1.0,67.62757847533632,30161.9,3.0,897300.0,299800.0,0.0,0.0,1.0,22.0,22.0,0,681.074
512229606261,6874850264025088,190422,马自达,马自达CX-4,川A9Q0T5,LFPM4APE1H1A50640,15280000,18.0,2018-07-11 20:16:31,24.0,0.0,18.659639821029085,8340.859,1.0,136000.0,239800.0,0.0,0.0,1.0,8.0,6.0,0,686.1669999999999
571062925620,6874872954811392,190447,日产,骊威,浙G79D70,LGBK42E0XHY036365,9580000,10.0,2018-08-08 14:43:26,29.0,1.0,38.56229116945107,16157.6,1.0,660000.0,199800.0,0.0,0.0,1.0,5.0,5.0,0,667.69
511622924610,6874885147919360,190468,福特,福睿斯,辽B5QG72,LVSHFFALXHS313122,10780000,14.0,2018-07-30 16:04:36,35.0,1.0,20.73446261682243,8874.35,1.0,0.0,139800.0,1.0,1.0,1.0,4.0,1.0,0,706.605
514529120267,6874898888815616,190489,Jeep,自由侠,浙G83S29,LWVDA2047HB044180,15880000,10.0,2018-07-26 18:19:01,31.0,0.0,89.85388888888889,38816.88,0.0,0.0,259800.0,2.0,2.0,1.0,9.0,8.0,0,724.586
517062421962,6874903279924224,190499,荣威,荣威360,苏ED3V36,LSJA16E35HG091050,8590000,12.0,2018-08-02 10:45:08,32.0,1.0,42.19769882352941,17934.022,0.0,0.0,179800.0,0.0,0.0,1.0,0.0,0.0,0,666.701
572122092665,6874907298629632,190505,标致,标致408,粤S6RK39,LDC973Y44H2019142,14970000,10.0,2018-07-26 15:07:51,34.0,1.0,58.446136574074075,25248.731,0.0,0.0,289800.0,0.0,0.0,1.0,3.0,3.0,0,664.535
571702922640,6874934407787520,190548,Jeep,自由侠,陕A83ZA8,LWVDA2046HB044381,15880000,10.0,2018-08-21 02:11:59,29.0,0.0,23.671149253731347,9515.802,0.0,0.0,259800.0,4.0,3.0,1.0,15.0,15.0,0,714.924
512122094645,6874944486765568,190560,马自达,马自达CX-4,云L586HP,LFPM4APP8H1A51947,16980000,12.0,2018-07-12 14:53:10,24.0,1.0,27.22593273542601,12142.766000000001,1.0,185000.0,369800.0,58.0,6.0,0.92,0.0,0.0,1,707.591
512249109261,6875088490066944,190662,日产,LANNIA 蓝鸟,苏A00FA8,LGBH72E05HY117923,12390000,10.0,2018-07-29 12:42:18,28.0,1.0,29.33774592074592,12585.893,0.0,0.0,249800.0,0.0,0.0,1.0,1.0,1.0,0,703.905
571362292990,6875095124902912,190668,标致,标致2008,粤EBV579,LDC671T33H3771043,11820000,10.0,2018-07-31 11:22:54,42.0,1.0,56.22830210772835,24009.485,0.0,0.0,179800.0,0.0,0.0,1.0,0.0,0.0,0,703.742
518100902622,6875095259645952,190669,本田,雅阁,粤LP850X,LHGCR6611H8066453,23980000,12.0,2018-07-09 11:34:14,39.0,1.0,85.43846325167038,38361.87,1.0,115000.0,359800.0,4.0,3.0,1.0,21.0,14.0,0,713.2810000000001
511472922600,6875170232828928,190715,Jeep,自由光,苏A0T9M3,LWVCAE785HA159274,21980000,10.0,2018-07-15 13:00:16,28.0,0.0,52.11207449209933,23085.648999999998,1.0,0.0,339800.0,1.0,1.0,1.0,10.0,10.0,0,668.704
516201002229,6875216584176640,190750,日产,逍客,闽CH1S28,LGBL4LE0XHD004095,14980000,10.0,2018-08-19 13:27:52,26.0,1.0,45.475980392156856,18554.2,0.0,0.0,259800.0,1.0,1.0,1.0,14.0,13.0,0,739.924
516912221920,6875263643682816,190771,别克,英朗,粤S7H5D5,LSGKE54H9HW312502,12690000,10.0,2018-08-08 13:36:07,31.0,1.0,44.96650119331742,18840.964,0.0,0.0,179800.0,1.0,1.0,1.0,4.0,4.0,1,684.538
513922601132,6875267733455872,190772,日产,轩逸,粤S1G8Q5,LGBH12E02HY525684,10980000,10.0,2018-07-23 14:34:07,35.0,1.0,50.78459770114942,22091.3,3.0,180000.0,179800.0,1.0,1.0,1.0,6.0,6.0,1,719.7360000000001
519212136250,6875268093936640,190773,大众,宝来,苏EU5S37,LFV2A2154H3119944,13180000,10.0,2018-07-28 12:21:01,32.0,1.0,52.70440465116279,22662.894,0.0,0.0,249800.0,3.0,1.0,1.0,4.0,4.0,0,683.947
510329642051,6875350374254592,190812,本田,雅阁,桂BJE727,LHGCR6614H8063711,23980000,10.0,2018-07-07 14:38:22,24.0,1.0,37.40576496674058,16870.0,0.0,0.0,399800.0,65.0,4.0,0.25,9.0,9.0,1,693.547
510921601262,6875385891091456,190833,日产,西玛,粤S6X3P3,LGBS1DE01HR003706,24980000,12.0,2018-07-17 10:29:18,26.0,1.0,73.690179138322,32497.369,1.0,0.0,359800.0,0.0,0.0,1.0,29.0,29.0,1,701.8439999999999
510922601162,6875450868265984,190858,福特,福睿斯,鲁F6221C,LVSHFFAL3HS312684,10780000,16.0,2018-07-21 16:39:57,37.0,0.0,50.3743409610984,22013.587000000003,0.0,0.0,119800.0,0.0,0.0,1.0,4.0,4.0,0,674.5010000000001
